leiloeiro,junta,site,titulo,cidade,uf,preco,data_leilao,imagem,anexos,url
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,"IMÓVEL RESIDENCIAL | ÁREA 1.182,62M² | CONST.620,31m²I SÃO SEBASTIÃO/SP - Possibilidade de Parcelamento",Parcelamento São Sebastião,SP,"3.862.500,00",10/06/2026,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9016/arquivos/6a04c263bdc16-6a04c263c3d9f.jpg,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9016/arquivos/sl-bem-9016-6a04c2807e1d3-6a04c2807f3d6.pdf; https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9016/arquivos/sl-bem-9016-6a04c2840adf9-6a04c2840e32e.pdf; https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9016/arquivos/sl-bem-9016-6a04c284c21bc-6a04c284c613b.pdf; https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9016/arquivos/sl-bem-9016-6a04c285893f6-6a04c2858bece.pdf,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/grande-leilao-trt-10-06-2026/lote/10228/imovel-residencial-area-1-182-62m-const-620-31m-i-sao-sebastiao-sp-possibilidade-de-parcelamento
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,"IMÓVEL COMERCIAL I GALPÕES I PEQUENO PRÉDIO I ÁREA 23.611,60 M² | CONTAGEM/MG - Possibilidade de Parcelamento",Parcelamento Contagem,MG,"9.420.000,00",10/06/2026,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9025/arquivos/6a1ddeb4bfd9c-6a1ddeb4c7022.jpg,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9025/arquivos/sl-bem-9025-6a04c346a5bff-6a04c346a67c5.pdf; https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9025/arquivos/sl-bem-9025-6a04c349ac123-6a04c349e34e6.pdf; https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/bens/9025/arquivos/sl-bem-9025-6a04c34c43f8a-6a04c34c4af0e.pdf,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/grande-leilao-trt-10-06-2026/lote/10237/auncio
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,CIPÓ VERANEIO HOTEL - 10.000M² - 36 APARTAMENTOS - LAZER COMPLETO - PISCINA NATURAL - ACESSO EXCLUSIVO AO RIO CIPÓ | SERRA DO CIPÓ/MG,São Luís,MA,,10/06/2026,,,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/823/cipo-veraneio-hotel-10-000m-36-apartamentos-lazer-completo-piscina-natural-acesso-exclusivo-ao-rio-cipo-serra-do-cipo-mg/lote
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,POUSADA DE ALTO PADRÃO | CASA SEDE + 10 SUÍTES ESTILO CHALÉ | LAZER COMPLETO + HARAS | 4.7 HECTARES | REGIÃO DE SÃO JOÃO DEL-REI E TIRADENTES | PRADOS/MG,São Luís,MA,,10/06/2026,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/comitentes/sl-c-2-68d2d9a2000d9-68d2d9a2002a7.png,,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/1035/pousada-de-alto-padrao-casa-sede-10-suites-estilo-chale-lazer-completo-haras-4-7-hectares-regiao-de-sao-joao-del-rei-e-tiradentes-prados-mg/lote
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,"IMÓVEL RURAL | ÁREA DE APROX 7847,50M² | SANTA LUZIA /MG - Possibilidade de parcelamento",São Luís,MA,,10/06/2026,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/comitentes/sl-c-2-68d2d9a2000d9-68d2d9a2002a7.png,,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/1187/imovel-rural-area-de-aprox-7847-50m-santa-luzia-mg-possibilidade-de-parcelamento/lote
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,IMÓVEL RURAL | ÁREA DE APROX. 507 HECTARES | GRAJAÚ/MA - Possibilidade de Parcelamento,São Luís,MA,,24/06/2026,,,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/1143/imovel-rural-area-de-aprox-507-hectares-grajau-ma-possibilidade-de-parcelamento/lote
Marco Antonio Barbosa de Oliveira Junior,JUCEMA/MA,https://www.marcoantonioleiloeiro.com.br,"IMÓVEL RURAL | 06,93,94 HECTARES | C/BENFEITORIAS | DIST. DE CUPARAQUE | CONSELHEIRO PENA/MG - Possibilidade de Parcelamento",São Luís,MA,,24/06/2026,https://static.suporteleiloes.com.br/marcoantonioleiloeirocombr/comitentes/sl-c-3-68d2d9172c9c2-68d2d9172cb5a.png,,https://www.marcoantonioleiloeiro.com.br/eventos/leilao/1145/imovel-rural-06-93-94-hectares-c-benfeitorias-dist-de-cuparaque-conselheiro-pena-mg-possibilidade-de-parcelamento/lote
Conceição Maria Fixer,JUCEMA/MA,https://www.mariafixerleiloes.com.br,Comprei - PGFN - Gleba 3-A - Água quente - VILA MONTE CARLO - São Carlos/SP,São Carlos,SP,"1.960.200,00",12/12/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/imoveis/640x480/I_25866_045832_A.jpg,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/94621/lote/200755
Conceição Maria Fixer,JUCEMA/MA,https://www.mariafixerleiloes.com.br,Alto Parnaíba/MA - Fazenda São Bento c/ 16.040 hectares,Alto Parnaíba,MA,"160.000.000,00",18/12/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/imoveis/640x480/I_18864_832012_A.jpg,,https://www.mariafixerleiloes.com.br/leilao/index/leilao_id/29525/lote/95911
Francisco Jonnathan Santos Freitas,JUCEMA/MA,https://franciscofreitasleiloes.com.br,Comprei - PGFN Imóvel c/ 1.912 m² no Centro - Estância/SE Comprei - PGFN Imóvel c/ 1.912 m² no Centro - Estância/SE,Estância,SE,"3.400.000,00",05/07/2026,,,https://franciscofreitasleiloes.com.br/leilao/index/leilao_id/30488/lote/100482
Francisco Jonnathan Santos Freitas,JUCEMA/MA,https://franciscofreitasleiloes.com.br,Edificação - Terreno c/ 560m² - Imperatriz/MA,Imperatriz,MA,"2.000,00",15/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/cearaleiloes/layout/logo-header.png,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774885859.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774885901.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774885893.pdf,https://franciscofreitasleiloes.com.br/leilao/index/leilao_id/94973/lote/201665
Victor Oliveira Dorta,JUCEMA/MA,https://www.victordortaleiloes.com.br,"Imovel medindo 1.127m² na Rua Santiago do Chile, Loteamento Martins Jorge, em Araguaína-TO",Araguaína,TO,"973.500.000,00",10/06/2026,https://d3ezy8kra02hlo.cloudfront.net/comitentes/000628-3a-vara-civel-de-araguaina-to-6848697ad312f.jpg,https://d3ezy8kra02hlo.cloudfront.net/bens/0000004621/edital-de-leilao-69dd52a623f8f.pdf; https://d3ezy8kra02hlo.cloudfront.net/bens/0000004621/matricula-69dd52ad9e497.pdf,https://www.victordortaleiloes.com.br/item/3632/detalhes?page=1
Victor Oliveira Dorta,JUCEMA/MA,https://www.victordortaleiloes.com.br,"Fazenda das Meninas medindo 236 hectares em Presidente Kennedy, Tocantins",Presidente Kennedy,TO,"942.372,96",15/06/2026,https://d3ezy8kra02hlo.cloudfront.net/comitentes/000000-justica-estadual-1a-vara-civel-de-guarai-to-6336e8b90cd2d.png,https://d3ezy8kra02hlo.cloudfront.net/bens/0000004819/matricula-69e249a1a8919.pdf; https://d3ezy8kra02hlo.cloudfront.net/bens/0000004819/avaliacao-69e249a811466.pdf; https://d3ezy8kra02hlo.cloudfront.net/bens/0000004819/edital-de-leilao-69eb6d0720692.pdf,https://www.victordortaleiloes.com.br/item/3123/detalhes?page=1
Victor Oliveira Dorta,JUCEMA/MA,https://www.victordortaleiloes.com.br,"Terreno Urbano nº 13 da quadra nº 23, com área de 2.940,00 m² em Boa Vista do Buricá - RS",Buricá,RS,"75.000,00",15/06/2026,https://d3ezy8kra02hlo.cloudfront.net/comitentes/000000-vara-de-execucoes-fiscais-e-saude-de-palmas-69bafc2019dbc.jpg,https://www.victordortaleiloes.com.br/item/3701/detalhes?page=1,https://www.victordortaleiloes.com.br/item/3701/detalhes?page=1
Victor Oliveira Dorta,JUCEMA/MA,https://www.victordortaleiloes.com.br,"Uma chácara nº 432, medindo 2.340,83m² (RUA CANTINHO DO VOVÔ) em Araguaina - TO.",Araguaina,TO,"234.000,00",17/06/2026,https://d3ezy8kra02hlo.cloudfront.net/comitentes/000000-1a-vara-civel-de-araguaina-to-68e804ef2096e.jpg,https://d3ezy8kra02hlo.cloudfront.net/bens/0000004667/edital-de-leilao-69d6a8f251730.pdf; https://d3ezy8kra02hlo.cloudfront.net/bens/0000004667/matricula-69d6a8f9cb20e.pdf,https://www.victordortaleiloes.com.br/item/3700/detalhes?page=1
Victor Oliveira Dorta,JUCEMA/MA,https://www.victordortaleiloes.com.br,"Apartamento 1301 do Condominio Sol e Mar, Bairro Morretes em Itapema-SC",Itapema,SC,"578.000,00",25/06/2026,https://d3ezy8kra02hlo.cloudfront.net/comitentes/000000-secretaria-de-estado-de-justica-de-mato-grosso-69b2201896bd8.jpg,https://www.victordortaleiloes.com.br/item/2812/detalhes?page=1,https://www.victordortaleiloes.com.br/item/2812/detalhes?page=1
Victor Oliveira Dorta,JUCEMA/MA,https://www.victordortaleiloes.com.br,"Imóvel no Distrito Industrial de Paraiso do Tocantins. Terreno medindo 39.398,90m², com edifições onde funcionou a industria Frango Norte.",Tocantins,TO,"4.335.000,00",30/06/2026,https://www.victordortaleiloes.com.br/site/images/logo-header.png?modified=1781035522,https://www.victordortaleiloes.com.br/item/3080/detalhes?page=1,https://www.victordortaleiloes.com.br/item/3080/detalhes?page=1
Fernando Caetano Moreira Filho,JUCEMA/MA,https://www.fernandoleiloeiro.com.br,"SANTANA DO JACARÉ/MG — Casa com lote de 169,15,50m² no Centro | Cód do leilão: ID06490/Lote 083 - JB36950 IMÓVEIS",Divinópolis,MG,"221.153,26",22/06/2026,https://www.facebook.com/tr?id=476681420035709&ev=PageView&noscript=1,,https://www.fernandoleiloeiro.com.br/leilao/imoveis-mg/6490/
Fernando Caetano Moreira Filho,JUCEMA/MA,https://www.fernandoleiloeiro.com.br,ALFENAS/MG — Casa 3 quartos e garagem no Jardim São Carlos. | Cód do leilão: ID06560/Lote 022 - JB0006037 IMÓVEIS,Divinópolis,MG,"33.560,66",07/07/2026,https://www.facebook.com/tr?id=476681420035709&ev=PageView&noscript=1,,https://www.fernandoleiloeiro.com.br/leilao/imoveis-mg/6560/
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Valentim Gentil/SP - Terreno c/ 534,17m²",Valentim Gentil,SP,"458.878,65",12/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/banner_leilao/94395_17791971551.jpg,,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/94395/lote/200205
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Brasília/DF - Apartamento nº 305 c/ 92,40m²",Brasília,DF,"920.000,00",15/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/imoveis/640x480/I_26148_665602_B.webp,,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/93961/lote/198951
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,Inúbia Paulista/SP - Terreno c/ 200m²,Inúbia Paulista,SP,"60.230,17",15/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/banner_leilao/36162_17737707431.jpg,,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/94926/lote/201573
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Casa c/ 44,82 m² - Terreno c/ 154,00m² - Rio Verde/GO",Rio Verde,GO,"2.000,00",15/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/rigolonleiloes/layout/logo-header.png,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1778177777.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1776873750.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1776873741.pdf,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/94934/lote/201587
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Mandirituba/PR - Barracão c/ 675m² - Terreno c/ 2.655,80m²",Mandirituba,PR,"3.321.986,76",22/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/fotos/imoveis/640x480/I_26177_058243_A.jpg,,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/94033/lote/199084
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Pederneiras - Casa c/ 126,36m² - Terreno c/ 269,50m²",Santa Inês,MA,"505.834,69",22/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/banner_leilao/35143_17715131391.jpg,,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/95282/lote/202342
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Fazenda c/ 726,2891 hectares - Serranópolis/GO",Serranópolis,GO,"30.000,00",22/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/rigolonleiloes/layout/logo-header.png,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774452903.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774037160.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1774037210.pdf,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/95286/lote/202347
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Sítio c/ 12,10 hectares - Estrela d'Oeste/SP",Oeste,SP,"20.000,00",19/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/rigolonleiloes/layout/logo-header.png,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775477049.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775477211.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775477164.pdf,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/95204/lote/202158
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Sítio c/ 12,10 hectares - Estrela d'Oeste/SP",Oeste,SP,"20.000,00",19/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/rigolonleiloes/layout/logo-header.png,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775479395.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775479484.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775481198.pdf,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/95204/lote/202157
Rodrigo Aparecido Rigolon da Silva,JUCEMA/MA,https://www.rigolonleiloes.com.br,"Chácara c/ 8,05ha - Urânia/SP",Urânia,SP,"2.000,00",19/06/2026,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/rigolonleiloes/layout/logo-header.png,https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/core/aviso_cookies.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775480143.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775480174.pdf; https://s3-sa-east-1.amazonaws.com/906de634c48fb7d34136160b4c353ae4/public/anexo/1775497308.pdf,https://www.rigolonleiloes.com.br/leilao/index/leilao_id/95204/lote/202159
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,predio no rio de janeiro,São Paulo,SP,"1.150.000,00",24/06/2026,https://static.suporteleiloes.com.br/leilaobrasilcombr/banners/sl-banner-96-6a20356b8752a-6a20356b8d40e.png,https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18634/arquivos/sl-bem-18634-6a04ccf004bc1-6a04ccf0052c9.pdf; https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18634/arquivos/sl-bem-18634-6a0470231f7ce-6a04702328a58.pdf; https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18634/arquivos/sl-bem-18634-6a04ccf004bc1-6a04ccf0052c9.pdf,https://www.leilaobrasil.com.br/eventos/leilao/predio-no-rio-de-janeiro/lote/23947/predio-no-rio-de-janeiro
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,sala comercial no edificio future tower em belo horizonte mg,São Paulo,SP,"200.000,00",29/06/2026,https://static.suporteleiloes.com.br/leilaobrasilcombr/banners/sl-banner-92-69df7d176af3b-69df7d1777cfa.png,https://static.suporteleiloes.com.br/leilaobrasilcombr/leiloes/4380/documentos/sl-doc-4380-69ca873862913-69ca873863464.doc; https://static.suporteleiloes.com.br/leilaobrasilcombr/leiloes/4380/documentos/sl-doc-4380-69ca873862913-69ca873863464.doc; https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18503/arquivos/sl-bem-18503-69ca87f6665c7-69ca87f66788c.pdf; https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18503/arquivos/sl-bem-18503-69ca87f81f2b5-69ca87f82908d.pdf,https://www.leilaobrasil.com.br/eventos/leilao/sala-comercial-no-edificio-future-tower-em-belo-horizonte-mg/lote/23814/sala-comercial-no-edificio-future-tower-em-belo-horizonte-mg
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,casa no alto da lapa,São Paulo,SP,"5.667.404,70",29/06/2026,https://static.suporteleiloes.com.br/leilaobrasilcombr/banners/sl-banner-93-69df7d7a8eee8-69df7d7a96a73.png,https://static.suporteleiloes.com.br/leilaobrasilcombr/leiloes/4394/documentos/sl-doc-4394-6a04bdaed2281-6a04bdaed280c.doc; https://static.suporteleiloes.com.br/leilaobrasilcombr/leiloes/4394/documentos/sl-doc-4394-6a04bdaed2281-6a04bdaed280c.doc; https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18516/arquivos/sl-bem-18516-69d78b73bc713-69d78b73ca644.pdf; https://static.suporteleiloes.com.br/leilaobrasilcombr/bens/18516/arquivos/sl-bem-18516-6a04bde8ce6ea-6a04bde8cecc2.pdf,https://www.leilaobrasil.com.br/eventos/leilao/casa-no-alto-da-lapa/lote/23828/casa-no-alto-da-lapa
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,Prédio residencial com 91 apartamentos na Praia Grande,São Paulo,SP,"10.000.000,00",12/06/2026,,,https://www.leilaobrasil.com.br/eventos/leilao/4408/predio-residencial-com-91-apartamentos-na-praia-grande/lote
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,Terreno em Rondonópolis/MT,Rondonópolis,MT,"419.024,89",12/06/2026,,,https://www.leilaobrasil.com.br/eventos/leilao/2628/terreno-em-rondonopolis-mt/lote
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,Box de garagem no Edifício Lisy no Jardim América,São Paulo,SP,"30.000,00",12/06/2026,,,https://www.leilaobrasil.com.br/eventos/leilao/4266/box-de-garagem-no-edificio-lisy-no-jardim-america/lote
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,Box de garagem no Edifício Lisy no Jardim América,São Paulo,SP,"30.000,00",12/06/2026,,,https://www.leilaobrasil.com.br/eventos/leilao/4267/box-de-garagem-no-edificio-lisy-no-jardim-america/lote
Irani Flores,JUCEMA/MA,https://www.leilaobrasil.com.br,Apartamento em São Bernardo do Campo,São Paulo,SP,"240.000,00",12/06/2026,,,https://www.leilaobrasil.com.br/eventos/leilao/4459/apartamento-em-sao-bernardo-do-campo/lote
