leiloeiro,url,titulo,cidade,estado,preco,avaliacao,desconto_pct,duplicado
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11449/lote/242338/apartamento-no-302-bloco-05-no-condominio-stella-praia-comprida-em-sao-jose-sc,"Apartamento nº 302, bloco 05, no Condomínio Stella, Praia Comprida, em São José/SC",São José,SC,149426.78,292993.7,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11443/lote/242330/apartamento-no-301-bloco-02-no-cond-res-azaleias-bela-vista-no-municipio-de-palhoca-sc,"Apartamento nº 301, bloco 02, no Cond. Res. Azaléias, Bela Vista, no Município de Palhoça/SC",Palhoça,SC,103393.03,202731.44,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11448/lote/242337/automovel-renault-logan-exp-16-ano-modelo-2012-placa-mjg9813,"Automóvel Renault/Logan EXP 16, ano/modelo 2012, placa MJG9813",Guaramirim,SC,12240.0,24000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11442/lote/242329/terreno-com-area-de-300-00m2-bairro-lagoinhas-em-balneario-gaivotas-sc,"Terreno com área de 300,00m², bairro Lagoinhas, em Balneário Gaivotas/SC",Içara,SC,8243.14,16163.03,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11591/lote/243010/imovel-com-area-de-392-00m2-com-edificacao-no-loteamento-vila-bardini-em-treze-de-maio-sc,"Imóvel com área de 392,00m², com Edificação, no Loteamento Vila Bardini, em Treze de Maio/SC",Leilão Extrajudicial,,250000.0,250000.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11596/lote/243020/parte-de-terras-de-cultura-com-area-de-26-000-00m2-situada-na-linha-santo-antonio-em-sao-joao-da-urtiga-rs-2,"Parte de terras de cultura com área de 26.000,00m², situada na Linha Santo Antônio, em São João da Urtiga/RS",Leilão Extrajudicial,,1580000.0,1580000.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11457/lote/242348/caminhao-vw-10-160-drc-4x2-modelo-2015-placa-qhc9708,"Caminhão VW/10.160 DRC 4x2, modelo 2015, placa QHC9708",Tubarão,SC,212065.0,212065.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11459/lote/242350/imovel-de-posse-com-area-total-de-700-00m2-bairro-aventureiro-no-municipio-de-joinville-sc,"Imóvel de posse com área total de 700,00m², bairro Aventureiro, no Município de Joinville/SC",Joinville,SC,291744.28,364680.36,80.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11462/lote/242353/apartamento-n0-302-bloco-11-no-cond-parque-flores-do-oriente-em-palhoca-sc,"Apartamento n° 302, bloco 11, no Cond. Parque Flores do Oriente, em Palhoça/SC",Palhoça,SC,109258.17,214231.71,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11463/lote/242354/imovel-industrial-lotes-b8-06-b8-07-b8-08-b8-09-e-b8-10-com-area-de-12-250-00m2-em-joacaba-sc-2,"Imóvel Industrial, Lotes B8-06, B8-07, B8-08, B8-09 e B8-10, com área de 12.250,00m², em Joaçaba/SC",Joaçaba,SC,2268932.87,4448887.99,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11461/lote/242352/spa-1-90-x-1-90-x-0-80-com-06-jatos-de-inox-puro-com-a-hidraulica-em-volta-motor-1-0-cv-cor-branca-marca-fibertec,"SPA 1,90 x 1,90 x 0,80, com 06 jatos de Inox puro, com a hidráulica em volta, motor 1.0 CV, cor branca, marca Fibertec",Santo Amaro da Imperatriz,SC,10353.0,20300.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11452/lote/242343/18-monitores-marca-dell-modelo-p24-22h-e-18-cadeiras-modelo-diretor,"18 monitores, marca Dell modelo P24 22H e 18 Cadeiras modelo diretor",Florianópolis,SC,11475.0,22500.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11466/lote/242357/automovel-fiat-uno-mille-fire-flex-modelo-2008-placa-mdk5334-2,"Automóvel Fiat/Uno Mille Fire Flex, modelo 2008, placa MDK5334",Itajaí,SC,8949.48,17548.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11471/lote/242362/apartamento-no-301-no-condominio-residencial-bela-vista-no-municipio-de-araucaria-pr,"Apartamento nº 301, no Condomínio Residencial Bela Vista, no Município de Araucária/PR",Florianópolis,SC,153000.0,300000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11470/lote/242361/motoneta-honda-biz-125-es-placa-isf5b58,"Motoneta Honda/Biz 125 ES, placa ISF5B58",Osório,RS,3570.0,7000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11472/lote/242363/semi-reboque-sr-nostra-srcf-2e-modelo-2021-placa-rdv0f07,"Semi-reboque SR/Nostra SRCF 2E, modelo 2021, placa RDV0F07",Joinville,SC,60690.0,119000.0,51.0,False
